"TAHUN","SEMESTER","MAHASISWA","PROSEN_HADIR_RATA_RATA"
2022,2,19462,95.83
2022,2,21107,98.86
2022,2,20241,92.5
2022,2,21681,94.44
2022,2,20685,98.44
2022,2,17607,96.25
2023,1,22295,94.27
2023,1,21563,99.38
2023,1,23637,98.75
2023,2,24291,100
2023,2,21568,87.5
2024,1,25762,98.61
2024,1,23636,100
2024,1,26674,98.75
2024,1,25358,98.66
2024,2,27079,97.5
2024,2,20765,93.75
2024,2,27061,99.22
2024,2,25712,98.96
2025,1,26852,98.13
2025,1,26315,100
2025,1,24122,85.8
2025,1,28655,95.83
2025,1,27254,98.75
2025,1,25749,95.31
2022,1,17969,94.44
2022,3,20686,50
2022,3,21680,50
2023,1,21465,97.4
2023,1,24451,98.96
2023,1,23666,98.44
2023,1,23944,100
2023,2,24112,98.75
2023,2,19472,96.88
2023,2,20170,95.31
2024,1,25341,74.55
2024,2,22611,100
2024,2,22607,100
2025,1,22879,75.78
2025,1,29065,97.5
2025,1,26279,96.88
2022,1,23027,99.48
2022,1,18849,91.41
2023,2,20340,81.25
2024,2,22685,100
2024,2,21141,93.75
2025,1,29278,97.16
2022,1,22664,99.06
2022,1,18089,6.25
2024,2,21584,100
2024,2,21525,100
2025,1,25959,100
2022,1,19055,84.38
2022,3,20755,87.5
2023,2,20363,90.63
2023,2,21103,98.44
2024,2,21660,87.5
2025,1,25880,97.92
2023,1,19513,6.25
2023,2,21323,96.88
2023,2,21477,97.92
2024,1,20951,93.75
2022,3,21194,50
2024,2,20852,93.75
2024,2,22821,96.88
2023,2,19539,100
2024,2,22905,6.25
2024,2,20723,90.63
2024,2,21759,93.75
2022,3,21446,93.75
2022,1,20777,96.88
2022,1,19858,100
2022,1,20560,100
2022,1,19820,97.92
2022,1,21591,94.79
2022,1,20561,92.71
2022,1,22277,96.63
2022,1,21395,96.88
2022,1,23028,100
2022,1,19576,97.92
2022,1,21038,96.88
2022,1,20977,97.32
2022,1,19037,96.88
2022,1,20726,100
2022,1,22514,98.75
2022,1,21827,93.75
2022,1,21762,97.92
2022,1,21653,94.23
2022,1,22969,99.38
2022,1,19628,81.73
2022,1,21489,100
2022,1,22920,100
2022,1,21500,97.5
2022,1,19256,97.92
2022,2,23027,97.16
2022,2,22776,91.67
2022,2,21100,98.86
2022,2,21142,84.66
2022,2,22548,94.06
2022,2,20821,93.75
2022,2,23052,81.25
2022,2,23204,98.44
2022,2,22630,78.98
2022,2,22971,100
2022,2,22571,100
2022,2,21415,93.75
2022,2,22127,97.73
2022,2,22079,97.73
2022,2,22241,96.25
2022,2,22603,98.13
2022,2,22703,98.75
2022,2,21365,94.79
2022,2,17769,100
2022,2,22161,100
2022,2,17319,96.88
2022,2,21232,97.4
2022,2,21787,95.14
2022,2,19797,91.67
2023,1,20816,91.35
2023,1,21690,94.89
2023,1,20909,91.48
2023,1,23571,98.86
2023,1,22292,99.48
2023,1,24225,98.75
2023,1,24482,99.38
2023,1,24399,100
2023,1,22056,100
2023,1,24172,100
2023,1,23760,100
2023,1,21569,96.88
2023,1,21270,92.97
2023,1,23202,98.75
2023,1,24423,93.18
2023,1,22033,98.75
2023,1,23548,88.39
2023,1,22949,100
2023,1,22508,91.48
2023,1,24532,98.96
2023,1,24923,99.22
2023,1,21432,93.06
2023,2,23785,100
2023,2,22246,93.75
2023,2,24103,98.86
2023,2,24143,99.43
2023,2,21616,98.44
2023,2,24204,98.96
2023,2,22785,91.48
2023,2,22912,93.75
2023,2,22612,96.02
2023,2,24246,94.69
2023,2,24738,99.43
2023,2,24470,93.13
2023,2,20316,87.5
2023,2,24016,95.14
2023,2,23799,92.36
2023,2,24661,95
2023,2,21481,97.5
2023,2,24328,100
2024,1,26713,98.13
2024,1,26550,99.38
2024,1,22554,99.48
2024,1,23561,96.59
2024,1,26583,97.5
2024,1,25853,99.38
2024,1,23823,98.44
2024,1,26039,96.88
2024,1,23989,100
2024,1,24555,98.96
2024,1,23860,98.96
2024,1,25611,99.38
2024,1,23836,92.5
2024,1,24587,99.04
2024,1,24723,92.5
2024,1,23059,91.8
2024,1,23576,98.44
2024,1,25713,89.77
2024,1,25487,100
2024,1,22971,99.52
2024,1,25869,99.38
2024,1,20973,99.31
2024,1,24132,100
2024,1,24946,98.96
2024,1,22665,98.75
2024,1,25492,95.45
2024,1,24194,92.5
2024,1,23738,83.13
2024,1,24215,100
2024,1,25918,99.48
2024,1,22388,93.75
2024,1,26290,100
2024,1,22463,91.25
2024,1,27074,90.63
2024,2,24199,97.73
2024,2,22626,96.25
2024,2,23614,98.44
2024,2,23069,100
2024,2,25876,100
2024,2,25961,100
2024,2,23870,91.88
2024,2,23760,97.5
2024,2,27037,91.25
2024,2,23814,95.83
2024,2,24173,100
2024,2,26205,91.48
2024,2,24179,90.34
2024,2,24313,100
2024,2,25567,99.38
2024,2,26308,97.16
2024,2,21574,50
2025,1,27270,98.08
2025,1,27507,98.96
2025,1,26604,98.44
2025,1,26040,100
2025,1,24269,94.89
2025,1,27854,97.5
2025,1,25843,97.12
2025,1,26091,87.5
2025,1,25692,97.92
2025,1,28845,100
2025,1,27433,98.96
2025,1,22992,88.75
2025,1,25592,100
2025,1,23959,97.6
2025,1,27750,99.31
2025,1,24327,88.13
2025,1,27797,98.21
2025,1,27478,98.21
2025,1,25985,97.92
2025,1,22398,86.88
2025,1,27513,98.21
2025,1,26479,95.14
2025,1,28787,95.54
2025,1,28774,100
2025,1,28795,99.31
2025,1,29217,93.13
2025,1,24384,93.36
2025,1,27955,100
2025,1,26987,88.89
2025,1,27852,6.25
2021,2,19489,99.43
2022,1,22452,93.13
2022,1,22686,98.13
2022,1,21429,98.61
2022,1,21183,100
2022,1,22950,98.96
2022,1,22587,100
2022,1,21717,94.64
2022,1,20852,98.75
2022,1,21726,79.02
2022,1,21787,90.91
2022,1,19701,96.88
2022,2,22675,91.88
2022,2,22915,94.06
2022,2,22502,97.16
2022,2,20374,96.88
2022,2,18290,100
2022,2,23072,78.41
2022,2,21520,98.3
2022,2,21796,98.3
2022,2,21559,93.75
2022,2,22404,96.02
2022,2,22730,95.31
2023,1,22185,100
2023,1,21119,86.81
2023,1,22421,93.75
2023,1,20334,93.75
2023,1,24265,99.38
2023,1,22898,85
2023,1,22572,91.67
2023,1,24915,85.63
2023,2,22816,100
2023,2,24137,98.86
2023,2,23703,95.83
2023,2,22135,100
2023,2,22686,99.38
2023,2,22595,96.88
2023,2,24299,94.89
2023,2,19107,100
2023,2,23740,87.5
2024,1,27090,100
2024,1,23769,99.48
2024,1,25790,98.86
2024,1,24318,100
2024,1,23990,97.5
2024,1,23688,100
2024,1,26642,99.38
2024,1,23790,98.61
2024,1,26520,100
2024,1,25445,99.43
2024,1,26868,98.66
2024,1,25571,100
2024,2,27070,100
2024,2,27176,95.83
2024,2,25593,98.96
2024,2,23830,98.56
2024,2,26719,96.35
2024,2,26249,99.38
2024,2,25491,98.86
2024,2,26664,97.5
2024,2,24946,100
2024,2,26109,98.13
2024,2,26170,63.13
2024,2,25660,96.59
2024,2,27180,83.52
2025,1,27504,100
2025,1,27919,94.44
2025,1,25391,98.96
2025,1,25608,100
2025,1,27228,99.43
2025,1,27828,90.63
2025,1,23845,89.77
2025,1,28039,98.61
2025,1,25501,94.38
2025,1,28342,98.13
2025,1,27742,100
2025,1,23632,88.46
2025,1,27340,100
2025,1,26351,98.96
2025,1,28768,96.59
2025,1,26875,98.86
2025,1,27771,99.48
2025,1,28393,98.75
2025,1,22039,95
2025,1,24470,94.89
2022,1,22195,96.88
2022,1,21513,90.91
2022,1,21978,98.21
2022,1,23103,98.75
2022,1,21643,95.83
2022,1,22143,96.88
2022,1,21479,92.97
2022,1,21375,99.11
2022,1,21435,99.48
2022,1,19588,78.13
2022,2,21676,97.16
2022,2,20891,96.59
2022,2,22917,98.86
2022,2,20177,98.44
2022,2,19196,98.75
2023,1,24390,98.61
2023,1,23275,91.07
2023,1,23597,100
2023,1,21574,93.23
2023,1,22897,100
2023,1,23808,96.56
2023,1,22363,100
2023,1,23860,99.38
2023,1,24945,88.64
2023,2,23604,93.75
2023,2,21051,81.25
2023,2,21138,93.75
2023,2,20681,75
2023,2,20765,93.75
2024,1,26084,98.44
2024,1,25982,96.53
2024,1,24507,100
2024,1,25693,96.88
2024,1,24700,97.92
2024,2,25477,92.36
2024,2,26415,99.43
2024,2,26494,98.86
2024,2,25704,98.86
2024,2,20833,96.88
2024,2,24438,94.79
2024,2,25581,99.31
2024,2,25454,97.16
2025,1,25755,98.75
2025,1,22939,73.44
2025,1,26360,98.3
2025,1,25564,98.96
2025,1,23795,98.56
2025,1,23095,97.32
2025,1,24139,99.04
2025,1,24066,100
2025,1,26459,99.48
2025,1,28485,94.27
2025,1,29229,97.73
2025,1,28726,48.75
2025,1,21462,100
2022,1,17200,96.09
2022,1,22039,97.32
2022,1,22438,100
2022,3,22968,93.75
2022,2,20757,96.25
2022,2,19319,100
2022,2,19412,95.83
2023,1,24497,100
2023,2,21451,97.92
2023,2,22144,93.75
2023,2,17970,98.75
2023,2,21095,97.5
2024,1,23819,97.92
2024,1,26075,95.63
2024,1,24577,83.75
2024,2,24066,96.53
2024,2,22816,100
2025,1,25688,98.96
2025,1,25443,100
2025,1,23806,99.38
2025,1,28818,100
2025,1,27575,98.75
2025,1,23150,93.75
2025,1,25683,98.86
2022,1,20776,100
2022,1,22058,98.13
2022,2,19690,95.83
2022,2,23351,100
2023,1,23277,99.11
2023,1,19369,90.63
2023,2,23690,98.75
2023,2,23700,100
2023,2,20529,50
2023,2,23523,99.69
2024,1,23622,100
2024,1,26224,93.18
2024,1,24135,88.54
2024,2,26233,95.63
2025,1,26596,95.83
2021,2,20322,100
2022,1,19933,6.25
2022,2,19442,100
2022,2,19316,98.44
2023,2,20692,100
2024,1,23598,95
2024,2,21432,93.75
2024,2,22691,94.79
2025,1,27279,97.5
2025,1,22554,100
2025,1,27384,99.31
2025,1,25469,100
2023,2,19057,100
2024,2,25494,100
2025,1,26243,95.83
2025,1,22984,89.58
2022,1,21271,95.31
2023,2,18873,98.44
2024,1,22462,98.13
2024,2,22756,95.31
2024,2,21282,78.13
2023,1,23104,100
2024,2,20793,93.75
2023,2,21553,84.38
2024,2,22293,100
2023,2,20359,96.88
2023,2,20940,100
2024,2,21087,100
2024,2,21702,90.63
2022,2,19543,68.75
2024,2,21761,95.83
2022,1,17709,46.88
2023,2,20563,96.88
2022,2,20486,93.75
2022,2,19538,100
2022,1,21766,97.16
2022,1,18596,94.53
2022,1,19840,96.09
2022,1,21972,100
2022,1,21926,100
2022,1,21130,99.38
2022,1,22448,97.5
2022,1,21166,94.79
2022,1,21592,100
2022,1,17871,91.41
2022,1,20938,96.88
2022,1,20712,97.5
2022,1,19657,81.73
2022,1,21650,96.25
2022,1,21443,97.5
2022,1,19318,82.21
2022,1,23122,91.83
2022,1,22858,94.38
2022,1,23188,100
2022,1,19854,98.96
2022,1,19543,96.88
2022,2,22594,99.38
2022,2,22635,97.73
2022,2,23318,95.67
2022,2,22271,92.19
2022,2,23007,91.56
2022,2,20783,98.3
2022,2,22580,98.13
2022,2,22245,98.3
2022,2,21033,90.97
2022,2,21488,98.3
2022,2,22389,100
2022,2,20930,95.31
2022,2,23344,99.38
2022,2,22527,98.75
2022,2,22100,84.09
2022,2,23012,97.73
2023,1,20987,88.19
2023,1,22734,96.63
2023,1,22589,94.53
2023,1,20701,91.15
2023,1,21130,92.61
2023,1,24602,100
2023,1,24122,98.61
2023,1,24310,100
2023,1,20937,87.5
2023,1,23693,98.3
2023,1,20293,98.75
2023,1,24294,97.73
2023,1,23580,100
2023,1,22716,100
2023,1,24470,98.75
2023,1,24587,99.52
2023,1,23596,98.75
2023,1,20949,90.34
2023,1,24549,96.25
2023,1,22373,100
2023,1,24665,100
2023,1,24938,89.38
2023,1,22877,96.02
2023,1,22839,98.44
2023,1,22482,97.66
2023,1,24686,100
2023,1,24220,97.92
2023,2,22377,96.88
2023,2,22880,85.42
2023,2,24375,96.59
2023,2,23632,99.43
2023,2,24587,98.3
2023,2,24106,98.13
2023,2,23939,53.41
2023,2,24014,99.43
2023,2,25001,85.71
2023,2,22596,96.88
2023,2,24211,98.86
2023,2,25042,91.35
2024,1,24483,90.63
2024,1,25430,100
2024,1,24232,99.48
2024,1,22578,99.48
2024,1,25879,98.75
2024,1,22269,94.79
2024,1,25420,100
2024,1,24737,93.75
2024,1,26840,96.88
2024,1,24069,98.96
2024,1,25843,97.6
2024,1,26190,97.6
2024,1,26026,99.38
2024,1,26169,99.38
2024,1,25544,100
2024,1,24649,100
2024,1,26460,95.14
2024,1,24440,100
2024,1,22203,98.44
2024,1,25948,99.48
2024,1,24209,99.04
2024,1,25360,100
2024,1,25817,100
2024,1,22486,98.56
2024,1,22891,98.21
2024,1,26655,100
2024,1,23028,97.4
2024,1,26625,90.87
2024,1,26418,98.44
2024,2,23954,99.38
2024,2,25627,94.27
2024,2,26310,100
2024,2,25345,100
2024,2,26210,100
2024,2,24627,95.83
2024,2,26084,98.86
2024,2,26352,98.86
2024,2,24267,98.86
2024,2,23953,97.16
2024,2,25838,94.44
2024,2,26451,95
2024,2,23842,90.91
2024,2,24119,92.61
2024,2,27067,99.31
2024,2,24407,98.13
2024,2,24546,99.38
2024,2,22529,93.75
2024,2,26395,97.5
2024,2,24556,96.88
2024,2,23683,97.5
2024,2,21260,90.63
2024,2,26331,95
2024,2,24198,100
2024,2,23611,100
2024,2,24378,98.3
2024,2,26995,99.43
2024,2,25659,99.43
2024,2,25678,98.86
2024,2,26717,97.73
2024,2,23723,98.75
2024,2,24420,89.2
2024,2,24581,92.05
2024,2,26033,97.73
2024,2,26573,93.18
2025,1,28131,100
2025,1,25544,100
2025,1,24506,86.93
2025,1,24662,94.32
2025,1,25707,100
2025,1,25396,95.67
2025,1,28300,97.4
2025,1,25371,94.32
2025,1,28057,94.38
2025,1,28518,95.45
2025,1,24046,97.32
2025,1,27278,99.11
2025,1,24591,94.38
2025,1,26848,100
2025,1,25521,97.92
2025,1,28030,98.75
2025,1,26352,97.4
2025,1,27863,99.43
2025,1,27957,100
2025,1,25479,99.48
2025,1,24323,93.75
2025,1,25782,98.75
2025,1,22400,96.25
2025,1,26273,91.67
2025,1,22071,100
2025,1,26620,96.59
2025,1,28865,95.83
2025,1,26981,87.5
2025,1,26232,95.45
2025,1,22163,100
2025,1,26119,93.75
2025,1,23980,93.23
2025,1,27520,82.29
2021,2,19443,89.06
2022,1,19317,100
2022,1,17247,93.06
2022,1,20898,92.61
2022,1,19234,100
2022,1,22172,97.77
2022,1,22240,100
2022,1,18877,94.23
2022,1,20868,98.3
2022,1,21437,94.27
2022,1,22558,100
2022,1,21376,99.69
2022,1,22601,99.04
2022,1,16864,97.92
2022,1,19312,86.06
2022,1,20727,89.2
2022,1,21561,99.43
2022,1,22643,96.25
2022,1,22085,21.35
2022,1,21582,93.75
2022,3,21567,87.5
2022,2,20837,94.89
2022,2,18081,96.88
2022,2,20833,97.66
2022,2,22008,98.13
2022,2,22051,99.38
2022,2,21549,97.16
2022,2,22854,88.19
2022,2,20775,92.05
2022,2,21651,86.93
2022,2,23281,100
2022,2,20728,96.53
2022,2,17417,88.75
2022,2,19897,98.75
2023,1,23524,91.96
2023,1,23754,96.88
2023,1,22528,94.53
2023,1,24003,98.44
2023,1,22242,91.88
2023,1,23264,100
2023,1,24347,98.3
2023,1,22547,89.77
2023,2,22904,96.25
2023,2,24028,92.05
2023,2,23729,93.06
2023,2,22036,97.73
2023,2,22165,97.16
2023,2,24284,100
2023,2,24089,99.38
2023,2,24417,99.43
2023,2,24719,99.43
2023,2,23048,97.16
2024,1,23660,92.19
2024,1,26300,98.13
2024,1,26283,96.88
2024,1,25755,100
2024,1,26515,97.5
2024,1,26612,99.38
2024,1,21142,65
2024,1,24522,93.13
2024,1,21600,98.44
2024,1,26192,98.75
2024,1,25558,98.13
2024,1,22492,98.83
2024,1,26835,92.05
2024,1,22270,97.12
2024,1,23838,100
2024,1,24301,99.48
2024,1,23973,97.5
2024,1,26808,100
2024,2,24334,98.13
2024,2,25470,98.86
2024,2,26818,97.16
2024,2,27155,94.38
2024,2,26825,97.73
2024,2,22029,100
2024,2,24528,99.04
2024,2,25423,98.75
2024,2,27101,78.13
2024,2,21161,93.75
2024,2,21421,66.67
2024,2,24549,94.38
2024,2,23559,95.63
2024,2,24001,99.43
2024,2,20722,93.75
2024,2,21799,96.88
2024,2,25440,100
2024,2,24710,93.18
2024,2,26055,92.05
2025,1,28977,99.38
2025,1,27573,100
2025,1,26460,98.13
2025,1,28031,100
2025,1,25673,96.88
2025,1,25679,100
2025,1,27261,89.38
2025,1,26970,97.4
2025,1,27299,98.86
2025,1,25711,95.45
2025,1,28936,100
2025,1,28782,100
2025,1,28978,100
2025,1,29274,92.5
2025,1,29122,99.43
2025,1,22120,96.25
2025,1,29244,89.06
2025,1,29211,95.63
2025,1,27160,100
2025,1,22371,99.31
2025,1,28319,96.25
2025,1,22550,84.38
2025,1,25704,97.4
2025,1,23000,90.63
2025,1,27662,9.38
2022,1,22566,99.43
2022,1,20909,96.25
2022,1,21619,95.83
2022,1,20711,96.88
2022,1,21652,100
2022,1,21486,85.31
2022,1,17636,98.44
2022,1,18312,100
2022,1,22454,97.92
2022,2,20535,95.83
2022,2,23326,97.6
2022,2,20825,93.18
2022,2,21685,83.52
2023,1,22662,100
2023,1,22598,99.48
2023,1,24406,95.45
2023,1,21607,94.53
2023,1,24264,97.5
2023,2,21058,100
2023,2,21509,87.5
2023,2,19636,96.88
2024,1,26646,100
2024,1,23786,97.16
2024,1,24011,98.86
2024,1,25744,98.61
2024,2,26557,99.31
2024,2,23631,99.04
2024,2,22208,100
2024,2,26111,100
2024,2,23605,99.48
2024,2,21576,100
2024,2,21564,87.5
2024,2,22764,96.88
2024,2,25327,100
2025,1,25936,95.45
2025,1,23584,95.63
2025,1,27847,98.44
2025,1,26873,98.3
2025,1,29268,96.43
2025,1,24219,82.29
2022,1,21961,98.21
2022,1,18103,96.43
2022,2,22772,90.94
2022,2,20699,98.3
2022,2,21841,98.86
2022,2,20271,88.54
2023,1,22761,93.75
2023,1,23136,100
2023,1,24933,12.5
2023,1,20825,85.8
2023,2,21433,100
2023,2,24925,98.3
2023,2,22668,96.88
2023,2,24351,100
2023,2,19925,95.31
2023,2,20407,96.88
2024,1,24637,92.19
2024,1,24580,90.1
2024,1,23565,96.53
2024,2,23810,87.5
2024,2,24061,98.13
2024,2,25369,98.61
2024,2,26353,96.88
2025,1,26822,97.73
2025,1,23596,96.02
2025,1,25598,100
2025,1,26821,100
2025,1,25700,93.75
2025,1,23608,98.56
2025,1,26396,97.66
2025,1,26327,98.3
2025,1,23754,96.02
2022,2,22446,95.83
2022,2,18889,97.5
2022,2,22843,90.97
2023,1,24017,99.69
2023,1,20699,93.75
2023,1,24967,12.5
2023,1,23272,100
2023,2,19336,92.19
2023,2,22675,93.75
2023,2,19697,93.75
2024,1,26102,100
2024,2,22136,100
2024,2,22988,100
2024,2,25306,100
2025,1,28942,94.44
2025,1,22913,95
2022,2,18594,95.83
2022,2,17620,97.92
2024,1,26970,97.73
2024,2,22095,100
2025,1,22011,98.75
2022,2,17618,90.63
2022,2,19941,98.44
2023,2,20212,90.63
2024,2,22298,97.5
2024,2,21501,90.63
2025,1,28585,97.16
2022,1,21919,98.75
2024,2,20962,53.13
2022,2,19041,100
2024,2,22618,97.92
2024,2,22757,95.83
2022,4,21165,50
2022,2,19321,100
2024,2,21439,93.75
2022,2,19531,100
2023,2,20906,97.92
2025,1,24157,12.5
2023,2,20558,100
2022,1,22541,91.67
2022,1,22715,100
2022,1,19935,99.48
2022,1,21379,98.66
2022,1,21046,99.38
2022,1,22099,100
2022,1,23064,100
2022,1,22763,99.38
2022,1,22513,97.77
2022,1,21571,97.32
2022,1,18858,86.54
2022,1,22913,100
2022,1,22029,91.88
2022,1,22819,99.52
2022,1,18063,90.97
2022,2,21539,100
2022,2,23055,86.25
2022,2,22173,96.02
2022,2,23244,97.16
2022,2,23252,96.59
2022,2,23255,97.16
2022,2,22027,97.16
2022,2,18348,100
2022,2,20759,96.02
2022,2,21026,98.86
2022,2,22454,97.92
2022,2,23038,91.48
2022,2,21072,88.89
2022,2,20955,92.05
2022,2,23112,97.73
2022,2,20206,37.5
2022,2,22959,97.16
2022,2,20151,100
2022,2,22852,100
2022,2,22217,98.96
2023,1,22654,97.4
2023,1,22672,95.94
2023,1,22042,100
2023,1,24694,100
2023,1,22099,98.08
2023,1,23276,100
2023,1,21162,100
2023,1,22209,19.1
2023,1,22179,100
2023,1,22956,98.44
2023,1,23613,98.3
2023,1,22402,100
2023,1,21078,95.83
2023,1,24369,98.86
2023,1,22184,96.88
2023,1,23936,97.92
2023,1,24354,98.86
2023,1,19393,93.75
2023,1,22829,100
2023,1,22514,88.75
2023,1,22017,90.63
2023,1,23614,97.16
2023,2,24737,85.8
2023,2,22972,97.5
2023,2,22413,86.81
2023,2,22569,97.5
2023,2,22171,100
2023,2,24712,99.48
2023,2,23203,90.34
2023,2,22503,98.86
2023,2,22139,97.92
2023,2,24565,97.16
2023,2,22604,93.75
2023,2,22362,98.61
2023,2,23692,99.43
2023,2,22370,96.88
2023,2,22859,100
2023,2,23724,97.4
2023,2,22300,98.86
2023,2,21580,96.88
2023,2,24303,99.38
2023,2,24101,97.16
2023,2,24048,97.73
2023,2,22986,92.19
2023,2,23608,99.43
2023,2,22405,97.16
2023,2,22033,98.3
2023,2,20345,95.31
2024,1,26413,98.3
2024,1,22634,89.38
2024,1,24191,98.75
2024,1,25389,100
2024,1,23961,98.61
2024,1,26339,94.89
2024,1,24075,100
2024,1,20796,96.25
2024,1,24110,77.5
2024,1,25995,100
2024,1,25537,100
2024,1,24475,96.53
2024,1,24321,99.31
2024,1,26153,99.04
2024,1,24393,100
2024,1,26531,99.43
2024,1,26017,94.32
2024,1,26543,100
2024,1,24325,98.61
2024,1,20820,94.53
2024,1,24311,100
2024,1,24595,100
2024,1,26238,96.25
2024,2,25993,98.86
2024,2,25330,97.73
2024,2,24145,98.08
2024,2,25309,98.86
2024,2,26094,98.86
2024,2,25545,98.3
2024,2,24518,93.13
2024,2,23837,97.5
2024,2,25347,94.44
2024,2,22735,100
2024,2,25849,99.38
2024,2,23573,100
2024,2,23765,99.38
2024,2,26284,93.13
2024,2,23957,100
2024,2,24214,98.56
2024,2,26640,99.38
2024,2,20717,100
2024,2,24192,99.22
2024,2,25759,97.92
2024,2,21791,87.5
2024,2,24097,100
2024,2,25611,97.73
2024,2,25539,100
2024,2,24470,98.13
2024,2,26268,97.73
2024,2,22081,100
2024,2,23703,99.22
2025,1,27405,98.08
2025,1,23616,97.5
2025,1,27402,98.13
2025,1,25831,100
2025,1,28145,97.5
2025,1,27913,93.06
2025,1,25860,99.43
2025,1,26350,100
2025,1,27376,94.38
2025,1,28148,90.1
2025,1,26144,95
2025,1,28717,95.98
2025,1,29200,96.88
2025,1,29002,97.32
2025,1,27765,98.44
2025,1,22935,93.06
2025,1,23647,93.75
2025,1,24027,97.77
2025,1,24694,95
2025,1,28660,97.92
2025,1,25548,98.61
2025,1,27696,90
2025,1,25398,97.92
2025,1,25444,100
2025,1,29166,98.44
2025,1,22454,98.13
2025,1,26559,97.12
2025,1,22156,94.44
2025,1,26389,96.02
2025,1,27835,99.38
2025,1,25847,93.75
2025,1,25660,99.48
2025,1,29095,94.79
2025,1,26078,88.46
2022,1,21527,100
2022,1,20854,98.75
2022,1,21760,97.6
2022,1,19012,92.79
2022,1,22051,98.75
2022,1,18320,100
2022,1,23063,93.13
2022,1,22444,100
2022,2,20708,93.18
2022,2,22999,94.44
2022,2,20417,97.5
2022,2,21490,92.5
2022,2,21727,94.89
2022,2,18996,97.5
2022,2,22625,99.48
2022,2,21762,91.48
2022,2,22961,99.38
2022,2,21013,98.13
2022,2,17687,94.79
2022,2,19372,93.75
2022,2,22394,97.22
2023,1,23567,99.38
2023,1,20896,77.78
2023,1,23648,99.69
2023,1,22203,97.73
2023,1,24330,91.96
2023,2,23959,93.75
2023,2,22060,100
2023,2,22852,99.43
2023,2,22618,98.75
2023,2,24370,100
2023,2,22484,99.38
2023,2,22813,94.89
2023,2,22112,92.36
2023,2,23041,94.32
2023,2,22234,93.18
2023,2,23955,95.63
2023,2,24238,91.48
2023,2,21609,90
2024,1,25680,98.75
2024,1,26286,98.75
2024,1,27016,90
2024,1,22215,96.35
2024,1,26088,94.89
2024,1,26406,95
2024,1,24687,98.75
2024,1,26411,100
2024,1,22651,94.53
2024,1,22064,100
2024,1,26503,97.5
2024,1,26467,99.04
2024,1,24291,100
2024,2,25854,100
2024,2,20953,95.83
2024,2,26229,98.61
2024,2,25842,99.43
2024,2,26019,98.13
2024,2,24444,94.38
2024,2,26489,100
2024,2,23174,81.25
2024,2,26102,93.75
2024,2,22813,100
2024,2,25433,97.5
2024,2,26852,99.38
2024,2,25819,93.13
2024,2,23835,100
2024,2,24387,98.3
2024,2,27120,100
2024,2,26115,97.16
2025,1,24530,96.15
2025,1,25684,100
2025,1,28073,97.92
2025,1,26844,100
2025,1,27917,97.77
2025,1,27772,100
2025,1,28307,98.13
2025,1,27598,98.44
2025,1,25633,100
2025,1,28745,95.98
2025,1,25373,95.67
2025,1,27546,100
2025,1,25581,96.88
2025,1,24262,98.13
2022,1,21028,98.13
2022,1,20717,98.75
2022,1,22833,100
2022,1,22293,97.5
2022,1,21012,98.75
2022,1,22517,98.75
2022,1,19041,81.25
2022,2,22034,96.59
2022,1,19734,6.25
2022,2,17702,100
2022,2,22693,98.13
2022,2,23302,97.16
2023,1,23773,99.48
2023,1,23993,99.43
2023,2,24491,100
2023,2,22365,99.43
2023,2,24145,98.86
2023,2,22870,90.91
2023,2,21824,98.44
2024,1,21500,89.38
2024,1,25519,99.38
2024,1,25009,79.17
2024,1,26099,95
2024,1,23615,94.38
2024,1,26110,97.5
2024,2,25648,97.73
2024,2,22199,93.75
2024,2,26827,94.44
2024,2,21139,100
2024,2,22749,100
2024,2,21099,93.75
2025,1,26601,99.31
2025,1,27436,100
2025,1,24721,93.36
2025,1,28711,97.4
2025,1,27841,99.38
2025,1,29184,95.83
2025,1,28757,93.75
2025,1,22091,90
2022,1,20755,100
2022,1,22155,93.75
2022,2,19084,91.67
2022,3,21581,71.88
2022,3,21379,56.25
2022,2,22185,99.48
2022,2,20796,87.5
2022,2,17676,98.44
2022,2,19172,95
2022,2,17829,100
2022,2,22687,92.05
2022,2,20384,98.75
2023,1,20461,81.25
2023,1,22985,100
2023,2,20312,93.75
2023,2,22067,96.88
2023,2,23773,99.43
2023,2,22364,92.36
2024,1,25444,94.89
2024,2,25455,98.3
2024,2,22811,96.88
2024,2,22303,96.88
2025,1,25494,98.75
2025,1,22069,90
2025,1,27782,99.38
2025,1,28939,98.3
2025,1,24166,97.6
2025,1,26869,98.75
2025,1,22070,98.96
2022,1,23081,93.18
2022,2,17776,88.75
2023,2,21650,77.08
2024,1,24565,98.44
2024,1,22387,89.2
2024,1,26078,94.71
2024,2,26594,99.38
2024,2,20337,81.25
2024,2,24487,89.38
2024,2,21144,100
2024,2,23659,100
2024,2,22836,100
2025,1,27236,95
2025,1,24451,12.5
2022,2,17210,87.5
2022,2,22292,95.83
2022,2,18212,93.75
2023,1,22035,88.13
2024,2,25984,97.16
2024,2,21149,100
2024,2,22720,93.75
2024,2,20738,100
2025,1,29206,96.09
2022,3,23062,93.75
2023,1,20869,97.22
2024,2,22219,93.75
2025,1,26979,100
2025,1,22110,96.43
2023,2,20355,100
2024,1,24981,89.58
2022,3,21767,100
2023,2,21165,100
2024,2,20777,100
2025,1,27029,100
2025,1,22968,98.96
2024,2,21233,92.19
2022,2,17967,96.88
