"MAHASISWA","TAHUN","SEMESTER","IPS"
28404,2025,1,3.08
28405,2025,1,3.43
28406,2025,1,2.83
28407,2025,1,3.55
28408,2025,1,3.58
28409,2025,1,3.49
28410,2025,1,2.35
28411,2025,1,3.7
28412,2025,1,3.36
28413,2025,1,3.75
28414,2025,1,3.55
28415,2025,1,3.5
28416,2025,1,3.18
28418,2025,1,2.61
28419,2025,1,3.58
28420,2025,1,2.39
28422,2025,1,3.54
28423,2025,1,3.46
28424,2025,1,3.36
28425,2025,1,3.53
28426,2025,1,3.6
28427,2025,1,2.96
28428,2025,1,3.26
28429,2025,1,3.22
28430,2025,1,3.56
28432,2025,1,3.6
28433,2025,1,3.53
28434,2025,1,3.59
28435,2025,1,3.43
28436,2025,1,3.62
28437,2025,1,3.72
28438,2025,1,3.59
28439,2025,1,3.26
28440,2025,1,3.16
28441,2025,1,3.01
28442,2025,1,2.72
28443,2025,1,3.29
28444,2025,1,3.01
28445,2025,1,0
28446,2025,1,3.43
28448,2025,1,2.49
28451,2025,1,3.66
28453,2025,1,3.36
28454,2025,1,3.68
28455,2025,1,3.36
28456,2025,1,2.79
28457,2025,1,3.33
28458,2025,1,3.48
28459,2025,1,3.61
28460,2025,1,3.24
28461,2025,1,3.53
28463,2025,1,3.35
28465,2025,1,3.03
28466,2025,1,3.42
28467,2025,1,2.96
28468,2025,1,3.33
28470,2025,1,2.89
28471,2025,1,3.42
28472,2025,1,3.13
28473,2025,1,3.1
28474,2025,1,3.63
28475,2025,1,3.36
28476,2025,1,3.68
28477,2025,1,3.13
28478,2025,1,2.84
28479,2025,1,3.65
28481,2025,1,3.59
28482,2025,1,3.46
28483,2025,1,3.39
28484,2025,1,3.14
28485,2025,1,2.68
28486,2025,1,3.55
28487,2025,1,3.39
28491,2025,1,2.87
28493,2025,1,3.36
28494,2025,1,3.5
28495,2025,1,3.48
28496,2025,1,2.99
28497,2025,1,3.43
28498,2025,1,3.45
28499,2025,1,3.65
28501,2025,1,3.63
28502,2025,1,3.25
28503,2025,1,3.18
28504,2025,1,3.43
28505,2025,1,2.56
28506,2025,1,3.44
28507,2025,1,3.37
28508,2025,1,3.22
28510,2025,1,3.53
28511,2025,1,2.3
28512,2025,1,3.19
28513,2025,1,3.39
28514,2025,1,3.08
28515,2025,1,3.76
28516,2025,1,3.16
28517,2025,1,3.15
28518,2025,1,3.28
28519,2025,1,3.25
28520,2025,1,1.88
28521,2025,1,3.65
28522,2025,1,3.14
28525,2025,1,3.54
28526,2025,1,3.34
28527,2025,1,2.98
28528,2025,1,3.5
28529,2025,1,3.08
28530,2025,1,3.31
28531,2025,1,3.14
28532,2025,1,3.62
28533,2025,1,3.57
28534,2025,1,3.35
28535,2025,1,3.76
28540,2025,1,3.08
28541,2025,1,3.08
28543,2025,1,2.59
28544,2025,1,3.06
28545,2025,1,3.21
28547,2025,1,3.13
28548,2025,1,3.67
28549,2025,1,3.01
28550,2025,1,3.13
28551,2025,1,2.86
28552,2025,1,3.03
28553,2025,1,2.85
28554,2025,1,3.39
28555,2025,1,3.04
28556,2025,1,3.5
28557,2025,1,3.12
28558,2025,1,3.12
28559,2025,1,3.43
28560,2025,1,2.97
28561,2025,1,3.5
28563,2025,1,3.25
28565,2025,1,3.49
28566,2025,1,2.75
28569,2025,1,3.44
28570,2025,1,3.54
28571,2025,1,3.47
28573,2025,1,2.94
28574,2025,1,2.23
28575,2025,1,2.94
28576,2025,1,3.68
28578,2025,1,3.3
28579,2025,1,3.03
28580,2025,1,3.78
28581,2025,1,3.39
28582,2025,1,3.2
28583,2025,1,3.53
28585,2025,1,3.71
28587,2025,1,3.5
28590,2025,1,2.88
28591,2025,1,3.25
28592,2025,1,3.8
28593,2025,1,3.05
28594,2025,1,3.68
28596,2025,1,3.3
28597,2025,1,3.78
28598,2025,1,2.28
28599,2025,1,3.43
28600,2025,1,2.5
28601,2025,1,3.34
28602,2025,1,3.48
28604,2025,1,2.92
28606,2025,1,3.55
28608,2025,1,3.47
28609,2025,1,3.25
28610,2025,1,3.4
28614,2025,1,2.86
28616,2025,1,3.31
28617,2025,1,3.46
28618,2025,1,3.09
28619,2025,1,3.33
28620,2025,1,3.23
28621,2025,1,3.45
28622,2025,1,3.11
28644,2025,1,3.3
28645,2025,1,3.38
28647,2025,1,3.43
28652,2025,1,3.58
28653,2025,1,3.46
28654,2025,1,3.39
28655,2025,1,3.28
28656,2025,1,3.53
28657,2025,1,3.35
28660,2025,1,3.47
28664,2025,1,3.05
28665,2025,1,2.88
28666,2025,1,2.92
28667,2025,1,3.28
28668,2025,1,3.6
28669,2025,1,3.5
28670,2025,1,2.96
28671,2025,1,3.43
28672,2025,1,3.58
28673,2025,1,3.5
28675,2025,1,3.7
28676,2025,1,2.97
28677,2025,1,3.05
28678,2025,1,3.38
28679,2025,1,3.53
28680,2025,1,3.48
28682,2025,1,3.4
28683,2025,1,2.92
28685,2025,1,3.31
28686,2025,1,1.93
28687,2025,1,3.41
28688,2025,1,3.25
28690,2025,1,2.76
28692,2025,1,2.94
28693,2025,1,3.33
28694,2025,1,3.5
28695,2025,1,3.11
28698,2025,1,3.46
28699,2025,1,3.55
28700,2025,1,3.48
28701,2025,1,3.13
28703,2025,1,3.5
28707,2025,1,2.89
28708,2025,1,2.98
28709,2025,1,3.26
28710,2025,1,3.14
28711,2025,1,3.17
28712,2025,1,2.76
28713,2025,1,3.53
28714,2025,1,3.63
28715,2025,1,3.56
28716,2025,1,3.68
28717,2025,1,3.2
28718,2025,1,3.36
28719,2025,1,3.63
28720,2025,1,2.12
28722,2025,1,3.48
28723,2025,1,3.1
28724,2025,1,3.28
28725,2025,1,3.17
28726,2025,1,0.1
28728,2025,1,3.65
28729,2025,1,3.55
28730,2025,1,2.39
28732,2025,1,3.49
28735,2025,1,3.58
28737,2025,1,3.56
28738,2025,1,3.49
28739,2025,1,3.4
28741,2025,1,3.58
28742,2025,1,3.09
28744,2025,1,2.89
28745,2025,1,3.38
28746,2025,1,2.94
28748,2025,1,3.55
28749,2025,1,3.28
28750,2025,1,3.53
28751,2025,1,3.53
28752,2025,1,3.58
28753,2025,1,3.38
28754,2025,1,3.58
28755,2025,1,3.21
28756,2025,1,3.54
28757,2025,1,3.05
28758,2025,1,3.69
28759,2025,1,3.53
28760,2025,1,3.44
28761,2025,1,3.31
28762,2025,1,3.38
28763,2025,1,3.48
28765,2025,1,3.67
28766,2025,1,3.32
28768,2025,1,1.95
28769,2025,1,3.58
28770,2025,1,3.35
28771,2025,1,2.64
28772,2025,1,3.61
28773,2025,1,2.88
28774,2025,1,3.58
28775,2025,1,3.35
28776,2025,1,3.37
28777,2025,1,3.6
28779,2025,1,2.98
28780,2025,1,3.08
28781,2025,1,3.48
28782,2025,1,3.43
28783,2025,1,3.58
28784,2025,1,3.23
28785,2025,1,3.67
28786,2025,1,1.9
28787,2025,1,2.59
28788,2025,1,3.45
28789,2025,1,3.03
28790,2025,1,3.19
28791,2025,1,3.54
28794,2025,1,3.61
28795,2025,1,3.56
28797,2025,1,3.3
28798,2025,1,3.14
28799,2025,1,3.43
28800,2025,1,3.39
28801,2025,1,3.75
28803,2025,1,3.75
28804,2025,1,3.38
28808,2025,1,3.62
28809,2025,1,2.82
28811,2025,1,3.39
28812,2025,1,3.44
28813,2025,1,3.65
28814,2025,1,2.8
28815,2025,1,2.93
28816,2025,1,3.47
28817,2025,1,3.43
28818,2025,1,3.53
28819,2025,1,3.3
28820,2025,1,3.44
28821,2025,1,2.98
28822,2025,1,3.6
28823,2025,1,3.19
28825,2025,1,3.35
28826,2025,1,3.6
28827,2025,1,3.63
28829,2025,1,3.45
28830,2025,1,3.43
28831,2025,1,3.46
28832,2025,1,3.75
28833,2025,1,3.11
28834,2025,1,3.51
28835,2025,1,3.34
28837,2025,1,3.53
28838,2025,1,3.49
28839,2025,1,3.7
28841,2025,1,2.96
28842,2025,1,3.35
28843,2025,1,2.9
28844,2025,1,2.63
28845,2025,1,3.38
28846,2025,1,3.5
28847,2025,1,3
28848,2025,1,3.36
28849,2025,1,3.6
28850,2025,1,3.43
28851,2025,1,3.69
28852,2025,1,3.53
28853,2025,1,3.25
28854,2025,1,3.24
28855,2025,1,3.5
28856,2025,1,3.26
28858,2025,1,3.51
28859,2025,1,3.55
28860,2025,1,3.07
28862,2025,1,3.25
28863,2025,1,3.38
28864,2025,1,3.39
28865,2025,1,3.14
28866,2025,1,3.38
28867,2025,1,3.32
28868,2025,1,3.03
28869,2025,1,3.14
28871,2025,1,2.85
28872,2025,1,3.1
28873,2025,1,3.56
28874,2025,1,3.48
28876,2025,1,3.56
28877,2025,1,3.7
28878,2025,1,3.38
28879,2025,1,3.38
28880,2025,1,2.3
28882,2025,1,3.36
28883,2025,1,3.15
28884,2025,1,3.69
28885,2025,1,2.67
28886,2025,1,2.86
28887,2025,1,2.8
28888,2025,1,3.36
28889,2025,1,3.64
27109,2023,2,3.63
27110,2023,2,3.68
27111,2023,2,3.28
27112,2023,2,3.41
27113,2023,2,3.17
27114,2023,2,3.54
27115,2023,2,3.77
27116,2023,2,3.56
27117,2023,2,3.12
27118,2023,2,3.7
27119,2023,2,3.6
27120,2023,2,3.42
27121,2023,2,3.47
27123,2023,2,3.3
17967,2023,3,2.5
20676,2023,3,3.5
20693,2023,3,4
20710,2023,3,3.5
20726,2023,3,3.5
20736,2023,3,4
20762,2023,3,3.5
20764,2023,3,4
20909,2023,3,4
20937,2023,3,2.5
20978,2023,3,3
20992,2023,3,3.5
21014,2023,3,3
21018,2023,3,2.5
21046,2023,3,3.5
21105,2023,3,3.25
21119,2023,3,2.5
21142,2023,3,2.56
21172,2023,3,0
21214,2023,3,3.5
21260,2023,3,3
21261,2023,3,3.5
21361,2023,3,3.5
21452,2023,3,3
21476,2023,3,4
21506,2023,3,3.5
21519,2023,3,3.5
21584,2023,3,4
21619,2023,3,0
21659,2023,3,1.5
21684,2023,3,3.5
21685,2023,3,2
21751,2023,3,3
21791,2023,3,0.67
21811,2023,3,3
21825,2023,3,2.5
22025,2023,3,2.5
22162,2023,3,2.5
22205,2023,3,2
22271,2023,3,4
22367,2023,3,2.5
22370,2023,3,3
22466,2023,3,3.5
22506,2023,3,3.5
22529,2023,3,2.5
22605,2023,3,3.5
22615,2023,3,2
22639,2023,3,4
22663,2023,3,2.5
22664,2023,3,2
22667,2023,3,3.5
22670,2023,3,2
22685,2023,3,3.5
22704,2023,3,2
22709,2023,3,2
22723,2023,3,0
22729,2023,3,4
22755,2023,3,2
22761,2023,3,4
22772,2023,3,2
22791,2023,3,3.5
22848,2023,3,2.5
22850,2023,3,2.5
22867,2023,3,2.5
22869,2023,3,3.5
22882,2023,3,4
22912,2023,3,3
22915,2023,3,2
22966,2023,3,3.5
22972,2023,3,3.5
22974,2023,3,2.5
22986,2023,3,2
22987,2023,3,0.94
22988,2023,3,3.5
23004,2023,3,4
23020,2023,3,3.5
23021,2023,3,3.5
23036,2023,3,2.5
23045,2023,3,3.5
23046,2023,3,3
23068,2023,3,3
23114,2023,3,3
23156,2023,3,3
23181,2023,3,2.75
23188,2023,3,3.5
23215,2023,3,2.5
23227,2023,3,2.17
23321,2023,3,3.5
23324,2023,3,0
23520,2023,3,3.5
23541,2023,3,2.25
23560,2023,3,2.5
23572,2023,3,2.5
23585,2023,3,2
23590,2023,3,3.5
23595,2023,3,2
23617,2023,3,2
23642,2023,3,2
23688,2023,3,2.25
23691,2023,3,3.5
23730,2023,3,3.5
23747,2023,3,2
23752,2023,3,3.5
23762,2023,3,3
23778,2023,3,2.5
23784,2023,3,2
23798,2023,3,1
23809,2023,3,2
23818,2023,3,1
23834,2023,3,2.5
23840,2023,3,2.5
23843,2023,3,3
23850,2023,3,2.5
23851,2023,3,1.25
23864,2023,3,3.5
23873,2023,3,3
23937,2023,3,2.5
23949,2023,3,2.5
24015,2023,3,0
24040,2023,3,2.5
24057,2023,3,0
24068,2023,3,2.5
24100,2023,3,3.5
24105,2023,3,2
24110,2023,3,2.5
24117,2023,3,2
24121,2023,3,2.5
24147,2023,3,2.5
24200,2023,3,3.5
24202,2023,3,2.5
24205,2023,3,0
24231,2023,3,2
24232,2023,3,3.5
24269,2023,3,2.5
24276,2023,3,2.5
24284,2023,3,2
24289,2023,3,4
24339,2023,3,2
24347,2023,3,2.75
24363,2023,3,1
24367,2023,3,3.5
24369,2023,3,2.5
24391,2023,3,2
24393,2023,3,2.5
24395,2023,3,3
24402,2023,3,2.5
24412,2023,3,2
24450,2023,3,1.25
24451,2023,3,3
24452,2023,3,3.5
24456,2023,3,2.5
24474,2023,3,3.5
24477,2023,3,3
24485,2023,3,0
24504,2023,3,2.5
24507,2023,3,2.5
24520,2023,3,3
24522,2023,3,2
24532,2023,3,4
24557,2023,3,3.5
24577,2023,3,2
24584,2023,3,2.25
24597,2023,3,1.2
24600,2023,3,3
24603,2023,3,2.13
24604,2023,3,2
24607,2023,3,2.25
24609,2023,3,2.5
24618,2023,3,2.5
24626,2023,3,2.5
24688,2023,3,2
24702,2023,3,2
24728,2023,3,0
24807,2023,3,2.5
24918,2023,3,3.5
24984,2023,3,3
25018,2023,3,3
18898,2023,4,0
18918,2023,4,2.5
19083,2023,4,0
19254,2023,4,2.5
19518,2023,4,2.5
19662,2023,4,2.5
19699,2023,4,2.5
19914,2023,4,2.5
20179,2023,4,2.5
20730,2023,4,2.5
21022,2023,4,2.5
21037,2023,4,2.5
21143,2023,4,2
21148,2023,4,0
21410,2023,4,2.5
21502,2023,4,2
21524,2023,4,2.5
21560,2023,4,2.5
21562,2023,4,2.5
21606,2023,4,2.5
21650,2023,4,0
21663,2023,4,2
21690,2023,4,2.5
21693,2023,4,2.5
21715,2023,4,0
21720,2023,4,2.5
21722,2023,4,2.5
21733,2023,4,2.5
21736,2023,4,2.5
21789,2023,4,2.5
22025,2023,4,0.83
22050,2023,4,2.5
22051,2023,4,2.5
22071,2023,4,2.5
22079,2023,4,2
22111,2023,4,2.5
22143,2023,4,2.5
22183,2023,4,2.5
22186,2023,4,2.5
22205,2023,4,0
22223,2023,4,2.5
22242,2023,4,2.22
22278,2023,4,2.5
22293,2023,4,2
22298,2023,4,1.33
22404,2023,4,2.5
22412,2023,4,2.5
22506,2023,4,2.5
22542,2023,4,2.5
22587,2023,4,2.5
22605,2023,4,2.5
22663,2023,4,2.5
22664,2023,4,2.5
22723,2023,4,0
22815,2023,4,2.5
22846,2023,4,2.5
22867,2023,4,2.25
22941,2023,4,2.5
22992,2023,4,2.5
22993,2023,4,2.5
22996,2023,4,2
22997,2023,4,2.5
23020,2023,4,2.5
23060,2023,4,2.5
23091,2023,4,2.5
23103,2023,4,0
23174,2023,4,2.5
23540,2023,4,2.5
23541,2023,4,2
23545,2023,4,0
23572,2023,4,0
23581,2023,4,0
23583,2023,4,2.5
23585,2023,4,2.5
23595,2023,4,2
23613,2023,4,2.5
23622,2023,4,2.5
23634,2023,4,2.5
23658,2023,4,2.25
23688,2023,4,2
23726,2023,4,2.5
23730,2023,4,2
23732,2023,4,2.5
23756,2023,4,2.5
23760,2023,4,2.5
23804,2023,4,2.5
23821,2023,4,1.33
23822,2023,4,2.5
23841,2023,4,2.5
23842,2023,4,2
23843,2023,4,2.5
23851,2023,4,1
23859,2023,4,1
23864,2023,4,2.5
23939,2023,4,0
23949,2023,4,2
23962,2023,4,2.5
23973,2023,4,2.5
23985,2023,4,2.5
24011,2023,4,2.5
24020,2023,4,2
24061,2023,4,2
24070,2023,4,2.5
24114,2023,4,2.5
24117,2023,4,2
24121,2023,4,0
24131,2023,4,2.5
24132,2023,4,2.5
24133,2023,4,2.5
24159,2023,4,0
24165,2023,4,0
24169,2023,4,1
24182,2023,4,1.5
24188,2023,4,2
24195,2023,4,2.5
24200,2023,4,2.5
24208,2023,4,2
24229,2023,4,2.5
24241,2023,4,0
24247,2023,4,2
24250,2023,4,2
24286,2023,4,0
24297,2023,4,2
24324,2023,4,2
24339,2023,4,2.5
24342,2023,4,2.5
24347,2023,4,2.5
24355,2023,4,2.5
24361,2023,4,1
24369,2023,4,2.13
24378,2023,4,2.5
24384,2023,4,1
24391,2023,4,2.5
24404,2023,4,0
24407,2023,4,2.5
24408,2023,4,2
24412,2023,4,2.5
24420,2023,4,2.5
24430,2023,4,2.5
24447,2023,4,2.5
24450,2023,4,1.75
24469,2023,4,2.5
24474,2023,4,2
24485,2023,4,0
24490,2023,4,2.5
24492,2023,4,2.38
24503,2023,4,2
24504,2023,4,2
24515,2023,4,2.5
24520,2023,4,2
24536,2023,4,0.67
24555,2023,4,2
24566,2023,4,2.5
24571,2023,4,1.5
24573,2023,4,2.33
24574,2023,4,2.5
24577,2023,4,0
24584,2023,4,2.5
24585,2023,4,2.5
24588,2023,4,2
24594,2023,4,2.5
24596,2023,4,2
24600,2023,4,0
24601,2023,4,0
24604,2023,4,0
24605,2023,4,2.5
24612,2023,4,1
24614,2023,4,2.13
24615,2023,4,2.5
24618,2023,4,2.5
24628,2023,4,2.5
24663,2023,4,0
24688,2023,4,0
24689,2023,4,2.5
24728,2023,4,1.33
24737,2023,4,2.5
24757,2023,4,2.5
24839,2023,4,2.5
24918,2023,4,2.5
24925,2023,4,2.5
24959,2023,4,2.5
24961,2023,4,2.5
24987,2023,4,2.5
25013,2023,4,2.5
25041,2023,4,2.5
25054,2023,4,2.5
15176,2024,1,2.33
15942,2024,1,3.5
16460,2024,1,3
17205,2024,1,3.75
17313,2024,1,0
17375,2024,1,0
17407,2024,1,3.5
17477,2024,1,3.75
17613,2024,1,3.13
17622,2024,1,3.25
17944,2024,1,0
17970,2024,1,3.25
17979,2024,1,3.25
18121,2024,1,0
18155,2024,1,3
18176,2024,1,3.68
18269,2024,1,0
18312,2024,1,0
18338,2024,1,0
18888,2024,1,4
18889,2024,1,4
18955,2024,1,0
18972,2024,1,3
19012,2024,1,2.95
19068,2024,1,3.5
19083,2024,1,0
19099,2024,1,3.5
19102,2024,1,3.5
19228,2024,1,3.33
19229,2024,1,3.25
19313,2024,1,3.75
19354,2024,1,3.5
19477,2024,1,0
19479,2024,1,2.8
19487,2024,1,3
19514,2024,1,0
19549,2024,1,0
19601,2024,1,3.25
19615,2024,1,0
19653,2024,1,0
19659,2024,1,0
19709,2024,1,0
19733,2024,1,0
19797,2024,1,3.5
19866,2024,1,3.75
19891,2024,1,3
19909,2024,1,0
19914,2024,1,0
20121,2024,1,3.5
20154,2024,1,3.75
20212,2024,1,3.5
20214,2024,1,0
20246,2024,1,0.56
20293,2024,1,3.25
20301,2024,1,3.75
20330,2024,1,3.25
20337,2024,1,0.7
20381,2024,1,0
20501,2024,1,0
20555,2024,1,0
20671,2024,1,3.97
20672,2024,1,3.4
20673,2024,1,3.97
20674,2024,1,4
20676,2024,1,3.47
20677,2024,1,4
20679,2024,1,3.97
20680,2024,1,3.69
20681,2024,1,3.23
20682,2024,1,3.54
20683,2024,1,3.78
20684,2024,1,3.97
20685,2024,1,3.97
20686,2024,1,3.35
20687,2024,1,3.6
20688,2024,1,3.93
20690,2024,1,3.6
20692,2024,1,3.75
20693,2024,1,3.15
20695,2024,1,3.75
20696,2024,1,3.61
20697,2024,1,3.97
20699,2024,1,3.58
20700,2024,1,3.5
20701,2024,1,3.78
20704,2024,1,3.71
20705,2024,1,3.61
20706,2024,1,3.71
20707,2024,1,3.97
20709,2024,1,3.5
20710,2024,1,3.6
20712,2024,1,3.9
20713,2024,1,3.97
20714,2024,1,3.97
20717,2024,1,4
20718,2024,1,3.72
20720,2024,1,3.72
20721,2024,1,4
20722,2024,1,3.75
20723,2024,1,3.93
20724,2024,1,3.55
20726,2024,1,4
20727,2024,1,3.53
20728,2024,1,3.97
20729,2024,1,3.75
20730,2024,1,0
20731,2024,1,3.97
20732,2024,1,4
20733,2024,1,3.6
20738,2024,1,4
20739,2024,1,3.73
20740,2024,1,4
20741,2024,1,3.5
20743,2024,1,3.5
20744,2024,1,3.38
20746,2024,1,3.69
20747,2024,1,3.75
20748,2024,1,3.53
20752,2024,1,3.27
20753,2024,1,3.78
20754,2024,1,3.93
20756,2024,1,3.75
20757,2024,1,3.75
20759,2024,1,3.53
20760,2024,1,3.62
20761,2024,1,3.97
20762,2024,1,3.52
20763,2024,1,3.93
20764,2024,1,3.97
20765,2024,1,3.75
20766,2024,1,3.45
20767,2024,1,2.61
20769,2024,1,3.93
20772,2024,1,2.25
20773,2024,1,3.66
20774,2024,1,3.44
20775,2024,1,4
20776,2024,1,3.47
20777,2024,1,4
20779,2024,1,3.78
20781,2024,1,3.65
20782,2024,1,3.93
20783,2024,1,2.98
20784,2024,1,4
20785,2024,1,3.78
20786,2024,1,3.03
20788,2024,1,3.23
20789,2024,1,4
20793,2024,1,4
20794,2024,1,3.97
20795,2024,1,3.55
20796,2024,1,3.72
20797,2024,1,2.72
20798,2024,1,3.97
20799,2024,1,4
20800,2024,1,3.68
20801,2024,1,3.93
20802,2024,1,3.67
20804,2024,1,3.21
20807,2024,1,3.68
20808,2024,1,3.75
20809,2024,1,2.61
20811,2024,1,3.42
20812,2024,1,3.75
20813,2024,1,3.12
20815,2024,1,2.28
20816,2024,1,3.32
20817,2024,1,3.67
20818,2024,1,3.63
20819,2024,1,3.93
20820,2024,1,3.54
20821,2024,1,3.39
20823,2024,1,3.97
20824,2024,1,3.97
20825,2024,1,3.97
20831,2024,1,3.42
20832,2024,1,3.59
20833,2024,1,3.97
20834,2024,1,3.42
20836,2024,1,3.26
20842,2024,1,3.64
20843,2024,1,3.48
20844,2024,1,2.5
20848,2024,1,4
20850,2024,1,2.28
20851,2024,1,4
20852,2024,1,3.93
20853,2024,1,3.63
20854,2024,1,4
20855,2024,1,3.61
20857,2024,1,3.93
20858,2024,1,3
20859,2024,1,3.97
20860,2024,1,4
20865,2024,1,3.61
20866,2024,1,3.97
20868,2024,1,3.51
20869,2024,1,3.6
20873,2024,1,3.72
20876,2024,1,3.97
20879,2024,1,4
20880,2024,1,3.59
20886,2024,1,4
20890,2024,1,3.75
20891,2024,1,3.43
20893,2024,1,3.25
20896,2024,1,1.19
20897,2024,1,3.5
20898,2024,1,3.97
20901,2024,1,3.46
20905,2024,1,3.83
20909,2024,1,3.4
20918,2024,1,3.74
20925,2024,1,3.64
20935,2024,1,3.75
20937,2024,1,3.46
20939,2024,1,3.75
20941,2024,1,3.57
20942,2024,1,3.97
20943,2024,1,3.97
20944,2024,1,3.97
20946,2024,1,3.43
20947,2024,1,2.92
20949,2024,1,3.5
20950,2024,1,3.57
20951,2024,1,3.61
20952,2024,1,3.45
20953,2024,1,3.72
20954,2024,1,3.78
20955,2024,1,3.07
20956,2024,1,3.72
20958,2024,1,3.93
20959,2024,1,3.76
20960,2024,1,3.33
20961,2024,1,3.97
20962,2024,1,3.97
20964,2024,1,3.35
20965,2024,1,3.53
20966,2024,1,3.97
20967,2024,1,3.26
20969,2024,1,3.72
20970,2024,1,3.62
20971,2024,1,3.78
20972,2024,1,3.97
20973,2024,1,3.35
20974,2024,1,4
20976,2024,1,3.61
20978,2024,1,3.47
20979,2024,1,3
20980,2024,1,3.09
20981,2024,1,3.75
20985,2024,1,3.82
20986,2024,1,3.7
20987,2024,1,3.39
20988,2024,1,3.55
20991,2024,1,3.63
20992,2024,1,3.29
20995,2024,1,3.97
20996,2024,1,3.75
20999,2024,1,3.04
21003,2024,1,3.68
21004,2024,1,3.97
21005,2024,1,3.52
21007,2024,1,3.04
21008,2024,1,3.97
21009,2024,1,3.97
21010,2024,1,3.89
21011,2024,1,3.64
21012,2024,1,3.93
21013,2024,1,4
21014,2024,1,2.37
21015,2024,1,2.17
21016,2024,1,3.58
21018,2024,1,2.81
21019,2024,1,4
21020,2024,1,3.56
21022,2024,1,0
21024,2024,1,3.97
21025,2024,1,3.97
21026,2024,1,3.43
21028,2024,1,4
21029,2024,1,3.65
21030,2024,1,3.56
21033,2024,1,3.65
21034,2024,1,3.44
21035,2024,1,3.8
21037,2024,1,3.25
21038,2024,1,3.32
21040,2024,1,3.97
21041,2024,1,3.93
21042,2024,1,3.6
21044,2024,1,3.97
21046,2024,1,3.43
21048,2024,1,3.7
21049,2024,1,3.46
21050,2024,1,3.68
21052,2024,1,3.59
21054,2024,1,3.55
21058,2024,1,0
21059,2024,1,3.72
21061,2024,1,4
21062,2024,1,3.57
21063,2024,1,3.97
21064,2024,1,4
21066,2024,1,3.5
21069,2024,1,3.78
21072,2024,1,3.26
21073,2024,1,3.62
21075,2024,1,3.97
21076,2024,1,3.27
21077,2024,1,3.11
21078,2024,1,3.63
21080,2024,1,4
21083,2024,1,3.57
21085,2024,1,3.78
21086,2024,1,3.64
21087,2024,1,4
21088,2024,1,3.97
21092,2024,1,3.6
21093,2024,1,3.97
21095,2024,1,3.75
21096,2024,1,3.97
21098,2024,1,3.97
21099,2024,1,3.52
21100,2024,1,3.47
21102,2024,1,3.75
21105,2024,1,3.39
21107,2024,1,3.47
21109,2024,1,3.35
21110,2024,1,3.63
21111,2024,1,3.97
21113,2024,1,4
21114,2024,1,3.55
21115,2024,1,3.63
21117,2024,1,3.62
21118,2024,1,3.59
21119,2024,1,2.46
21122,2024,1,3.47
21124,2024,1,4
21127,2024,1,3.72
21130,2024,1,3.93
21131,2024,1,3.93
21133,2024,1,3.75
21134,2024,1,4
21135,2024,1,3.97
21137,2024,1,3.97
21138,2024,1,3.68
21139,2024,1,3.59
21140,2024,1,2.92
21141,2024,1,3.97
21142,2024,1,3.11
21143,2024,1,3.09
21144,2024,1,4
21145,2024,1,3.97
21146,2024,1,3.93
21147,2024,1,3.97
21148,2024,1,3.26
21149,2024,1,3.97
21150,2024,1,3.51
21152,2024,1,3.35
21156,2024,1,3.97
21157,2024,1,3.78
21158,2024,1,4
21161,2024,1,3.65
21162,2024,1,3.38
21164,2024,1,4
21166,2024,1,3.97
21169,2024,1,3.93
21170,2024,1,3.03
21171,2024,1,3.7
21172,2024,1,3.4
21173,2024,1,4
21175,2024,1,3.53
21176,2024,1,3.75
21177,2024,1,3.67
21183,2024,1,2.89
21185,2024,1,3.97
21186,2024,1,1.37
21188,2024,1,3.9
21189,2024,1,3.97
21190,2024,1,2.45
21193,2024,1,2.7
21196,2024,1,0
21198,2024,1,4
21204,2024,1,4
21207,2024,1,3.78
21208,2024,1,3.22
21209,2024,1,3.75
21210,2024,1,3.75
21213,2024,1,3.72
21214,2024,1,3.31
21215,2024,1,3.65
21216,2024,1,3.25
21219,2024,1,3.97
21230,2024,1,3
21231,2024,1,4
21233,2024,1,3.53
21235,2024,1,4
21253,2024,1,3.58
21255,2024,1,3.38
21256,2024,1,3.03
21260,2024,1,3.72
21261,2024,1,3.37
21263,2024,1,3.26
21265,2024,1,2.45
21267,2024,1,4
21268,2024,1,3.65
21270,2024,1,3.53
21271,2024,1,3.75
21272,2024,1,3.64
21282,2024,1,3.46
21358,2024,1,3.78
21359,2024,1,3.97
21361,2024,1,3.95
21363,2024,1,3.49
21379,2024,1,0
21381,2024,1,3.75
21391,2024,1,2.95
21392,2024,1,3.61
21394,2024,1,3.97
21396,2024,1,0
21397,2024,1,3.57
21400,2024,1,3.47
21401,2024,1,3.97
21402,2024,1,3.97
21405,2024,1,3.78
21407,2024,1,4
21408,2024,1,3.75
21410,2024,1,0
21412,2024,1,3.57
21414,2024,1,3.97
21416,2024,1,2.94
21418,2024,1,3.5
21419,2024,1,3.78
21420,2024,1,3.79
21421,2024,1,3.9
21422,2024,1,3.72
21424,2024,1,4
21429,2024,1,3.07
21430,2024,1,3.54
21432,2024,1,3.93
21433,2024,1,3.5
21434,2024,1,4
21436,2024,1,3.97
21438,2024,1,3.78
21439,2024,1,3.53
21440,2024,1,3.67
21441,2024,1,3.74
21443,2024,1,3.78
21444,2024,1,3.97
21448,2024,1,0
21450,2024,1,3.35
